,comment
991,为什么是日本人？为什么呢？到底是为什么呢？说一下吧，为什么嫁给日本人…… 
992,回复@丗間閑客:大概看了一下，你好像把很多不支持的人都喷了一遍，嗯，在你眼里我们都是愤青，请问，你是什么？我挺不理解，林志玲是挣钱的时候分你一杯更还是免费给你弄个日本户籍？还是喷个人给你多少分红？累么哥们儿？噢，对了，还有很多平台都有不支持的，你可以都去喷一遍…… 
993,回复@丗間閑客:你好像跑题了……这里不是讨论谁爱国谁不爱国，用你的思维看 所有不支持的都是不爱国了？ 
994,为什么要嫁给日本人？ 
995,回复@舒淇:再见，林志玲！嫁给哪里人不好嫁给日本人！没法再喜欢你了，也没办法给你祝福了！好自为之吧！我就是这么肤浅，就是这么讨厌日本人！ 
996,回复@寇乃馨:前面两句话去掉 
997,迟到的祝福，但不是迟到的幸福，姐姐祝你幸福! 
998,回复@画梦飞翔:看到那么多人喷你，我就放心了。什么逻辑，嫁给日本人=不爱国？像你这种人，键盘上的“爱国”。如果要维护世界和平/打仗，你肯定是第一个缩着的，我相信。并不是林志玲的粉丝，只是觉得她有修养有文化，而且保养得很好，就过来微博瞄下而已。嫁给爱情我肯定祝福的！ 
999,人美字美和和美美 
1000,幸福😁 
1001,回复@111幽111_59766:这是助纣为虐吗？你喜欢 
1002,xchfgj 
1003,22不要删我的评论 
1004,22 
1005,恭喜小姐姐 爱你 祝幸福99 
1006,回复@决堤怎么提:举报就完了 
1007,回复@宋腾飞爱幂幂:可以可以 
1008,颜值完全颠覆，是不是被绑架了，还是被威胁了 
1009,我们的女神  怎么会嫁给日本人呢！ 
1010,恭喜！ 
1011,回复@决堤怎么提:评论惊了，都是地痞流氓？ 
1012,志玲！请答应我，嘴巴是用来吃饭的！最多两根，不可以超过6根 
1013,你那么美好 一定会一直幸福 
1014,志玲姐姐一定要幸福哦 
1015,这男的好猥琐的感觉 
1016,回复@决堤怎么提:那些说无关国界无关种族的人，按他们的理论，当年抗日的时候我们就不应该国共合作抗战，应该放下手中的武器，把中国并入日本，这才是无关国界嘛！作为一个在中国捞金明星，最起码应该照顾一下中国大多数人的感情。你如果要嫁日本人，最起码也不能那么大张旗鼓的发表出来，你这样是想打我们的脸吗？ 
1017,回复@weewu:你心里是女生还是女匪有谁在乎，别自作多情了 
1018,来看啦 
1019,日本人滚，姓黑泽吧，别用再用中文。已拉黑 
1020,回复@洪世贤:你好骚啊 
1021,支持姐姐！！ 
1022,天哪 
1023,多会拍V片着急看呀，多会离婚呀着急呀 
1024,无数直男当场表示失恋 
1025,回复@姚晨:你好像演过抗日剧 
1026,黑泽志玲？？ 
1027,每个人都相信爱情，可爱情它不相信人 
1028,黑泽女士你好 
1029,非得找个日本人 滚出中国 
1030,我喜欢的是你的才华！不信我的话的读完她的诗。 
1031,本来是我心中的女神，不得不说你太骚了，难道中国男人满足不了你吗？ 
1032,这男的太猥琐，一看就 
1033,回复@紫色诱惑2012:看到你发的评论我快笑死了😂 
1034,勿忘国耻 ¡评论配图 
1035,要幸福呀！！ 
1036,今天又看了一遍精武陈真，感触又不一样了。每个人是有追求爱情的权利，你作为公众人物，我觉得还是有一句话要说，勿忘国耻。全中国13亿人民，只日本人是你的真爱吗？@林志玲 
1037,@林志玲 曾经日本人在二战时候，屠杀我们中国南京十万同胞，烧杀奸，用刺刀刺杀我们中国儿童。难道你忘记历史了吗，我们怎么对的起那些死去同胞了，还穿上日本和服。 
1038,过去了蛮久的 但是我才开通微博 所以 夺女神之仇不共戴天 
1039,回复@柳岩:你也赶紧嫁了 
1040,默默觉得有点像言承旭的脸 
1041,退粉吧 
1042,回复@洪世贤:志玲姐姐为啥眼中含着泪水，因为她对这男人爱的深沉吗@林志玲 
1043,汗贱 
1044,翻回来在看，在怀疑是刚开完车俩人这照片，唉女神啊，肯定好多人都想娶志玲姐姐这样的，可惜了，但由于喜欢志玲姐姐所以还是要祝福 
1045,回复@柳岩:柳岩阿姨下一个就是你~幸福噢 
1046,两年后一定会离的! 
1047,回复@雨兮兮雅:我又没说她不好，你是理解能力有问题吗？我只是回答这个网友说赵丽颖也是这样的做法，并没有说她不好 
1048,对不起，我对你唯一的感情只有那几件内衣 
1049,大小s呢？？？ 
1050,你嫁给美国人，法国人，英国人都行，嫁给日本人，支持国家封杀你，以后去日本一同拍片子去吧 
1051,搞不懂为啥要嫁给一个日本人 
1052,经过这两天的事，为什么我有一种不好的预感，感觉会离婚 
1053,回复@江寒爱忘羡:额。。。总感觉那个男的有点油腻。。。。纯属个人观点哈。 
1054,回复@否极泰来110空荡荡:请问那又关你屁事呢？ 
1055,嫁鸡随鸡 嫁狗随狗 
1056,回复@燕洵z:友军 
1057,回复@舒淇:等着看结局 
1058,回复@cxy呀hhhhh:她不做公益 就会被黑 任何明星都一样 
1059,回复@决堤怎么提:人生中走了一步错棋  国耻不能忘 
1060,嫁了日本 
1061,回复@九命猫69092:为什么要把南京大屠杀跟这个混为一谈？ 
1062,回复@何必在乎情绪:你搞笑啊 
1063,中国人嫁给日本人有点难以理解 
1064,一定要幸福我们的女神 
1065,嫁给日本人还有那么多人祝福？ 
1066,看了半天感觉喷的人比祝福的人多，喷子还是最无敌的。飘过 
1067,好烦 
1068,恭喜你 
1069,你一定要幸福 
1070,口味真重 
1071,你为啥要嫁给一个日本人！！ 
1072,黑泽志玲 
1073,回复@舒淇:哇塞，竟然是舒淇哎 
1074,把中国的钱赚够了，嫁给日本人？ 
1075,呵呵呵…注意你们家产品销量 
1076,， 
1077,为啥要嫁给日本人 
1078,你是我心目中的女神，但自从你嫁给日本人以后，你就是我心目中的女匪。 
1079,回复@张哈哈Unintentional:德国人和犹太人结婚 中国人和苏联人结婚 还有美国与德国结婚 你真是一个碍国愤青 
1080,回复@九命猫69092:好好好 你知道南京大屠杀 你怎么不去日本搞一场大屠杀?不忘国耻！振兴中华！是让你铭记国耻！不是仇恨！碍国人士！ 
1081,回复@九命猫69092:抱歉 南京大屠杀是一群畜牲干的事 犹太人和德国人结婚你知道吗？他们说什么了?你把畜牲干的事归于现在所有日本人 你不愧是一个碍国愤青 
1082,回复@橄榄哥哥:抗日是抗击日本法西斯主义 你知道吗？碍国愤青 
1083,回复@决堤怎么提:真是个碍国人士 啧啧啧 还是个网络愤青 
1084,希望你不会后悔人，人前人后人这一辈子，还是要讲究一点的 
1085, 
1086,回复@黄晓明:你好沉 
1087,祝姐姐幸福 终于 
1088,是不是日本的技术比较好？在中国赚够了送子弹送人去日本？希望在清明的时候能自信的面对自己的祖上。 
1089,祝福你，幸福喔～ 
1090,波多野结衣 
1091,真不敢想象志玲姐姐躺在榻榻米，脚心朝着天花板的样子。 
1092,夫妻相 
1093,大哥，你谁啊 
1094,好好看看历史吧，唉╯﹏╰ 
1095,我喜欢日本女星石黑京香，小峰由衣，黑泽志玲 
1096,黑泽志玲 
1097,回复@斯勒屠:改姓了？卧槽 
1098,嫁给了日本人吗 
1099,武侠剧开始 
1100,变成日本人了？ 
1101,为什么，是日本人 
1102,恭喜恭喜 
1103,看这个男的怎么这么猥琐呢？ 越看越猥琐。 
1104,你喜欢他什么 
1105,男的真配不上上女神 
1106,不知道怎么祝福。第一，对方是日本人，这是 
1107,果断删除志玲导航 
1108,@翼下之风cj
1109,回复@TST活酵母全国总代-阿宝:看到你这个 真的是打广告来了 
1110,回复@张庭:所以庭姐现在是不拍戏了 是做TST了？ 
1111,看到了李晨范冰冰分手了宋仲基宋慧乔离婚   突然感觉林志玲过几年又得回中国。 哎！ 
1112,黑泽志玲。幸福啊 
1113,这辈子用微博干的最蠢的的一件事就是关注了你   再见 
1114,真的很配 祝福 💕💕💕💕💕💕💕💕💕 
1115,志玲姐姐要一直幸福！ 
1116,回复@诗洞大叔:兄弟你很优秀 以后日本就有两个波多老师了 
1117,希望吧 
1118,看了极限挑战第二季，真心祝福你，长长久久。 
1119,选择嫁给日本人是你的权利，林志玲你做的真不错。以后别来大陆发展了。大陆以后不欢迎你 
1120,回复@道姑美人lxj:吸引世界各国男性，你才滚出去 
1121,回复@乔欣Bridgette:别瞎yy好吗。你们…… 
1122,难怪嘴大 
1123,你都不是中国人了，呵呵 
1124,回复@Seeyo昕瑶:你放心吧！每天晚上嗷嗷叫 
1125,嫁给日本人，丢老祖宗的脸 
1126,长得真像女优 
1127,不知道问什么祝福的这么多，但就是觉得不能嫁给日本男人，作为一个中国公众女人，更应该勿忘国耻，表示路转黑 
1128,黑泽志玲 
1129,回复@宋扬上下心:那你去日本呗，跑来中国干什么? 无语死了 
1130,“我是人，我反核”，林志玲姐姐到日本反核去了，支持支持，反对核能建设！（志玲姐姐，什么时候举行反核游行啊，我们支持你） 
1131,黑泽志玲。多出几部片子 
1132,祝你多出几部片子 
1133,人生短暂，希望你可以真正做到不负自己。加油 
1134,还是那就最简单的话，白头到老 
